,lon,lat,k2,k3,k4,k5,k6,centroid
8732,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8733,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8734,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8735,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8736,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8737,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8738,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8739,-122.418415888,37.7626869632,[1],[0],[1],[1],[1],0.0
8740,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8741,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8742,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8743,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8744,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8745,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8746,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8747,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8748,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8749,-122.419004028,37.7635175983,[1],[0],[1],[1],[1],0.0
8750,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8751,-122.422516967,37.7912889898,[0],[1],[0],[3],[2],0.0
8752,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8753,-122.416315639,37.7943519738,[0],[1],[0],[3],[2],0.0
8754,-122.433155869,37.7812673468,[0],[1],[0],[3],[2],0.0
8755,-122.424873511,37.7606814128,[1],[0],[1],[1],[1],0.0
8756,-122.416720982,37.7571677817,[1],[0],[1],[1],[1],0.0
8757,-122.418562843,37.7884306841,[0],[1],[0],[3],[2],0.0
8758,-122.405461061,37.7607155819,[1],[0],[1],[1],[1],0.0
8759,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
8760,-122.415783593,37.759620426,[1],[0],[1],[1],[1],0.0
8761,-122.416374836,37.7644225166,[1],[0],[1],[1],[1],0.0
8762,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8763,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8764,-122.417019321,37.7891095539,[0],[1],[0],[3],[2],0.0
8765,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8766,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
8767,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
8768,-122.406185128,37.7619974241,[1],[0],[1],[1],[1],0.0
8769,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8770,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8771,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8772,-122.420042096,37.7870450617,[0],[1],[0],[3],[2],0.0
8773,-122.418090767,37.7861007452,[0],[1],[0],[3],[2],0.0
8774,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8775,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8776,-122.409999362,37.7918823356,[0],[1],[0],[0],[0],0.0
8777,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
8778,-122.39191302,37.7746571105,[0],[0],[1],[0],[0],0.0
8779,-122.404502133,37.7640064885,[1],[0],[1],[1],[1],0.0
8780,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8781,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
8782,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8783,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8784,-122.416070933,37.7612142237,[1],[0],[1],[1],[1],0.0
8785,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8786,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8787,-122.417107256,37.7853238292,[0],[1],[0],[3],[2],0.0
8788,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
8789,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8790,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8791,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8792,-122.422516967,37.7912889898,[0],[1],[0],[3],[2],0.0
8793,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8794,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
8795,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8796,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8797,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
8798,-122.398182124,37.769043295,[1],[0],[1],[0],[0],0.0
8799,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8800,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
8801,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8802,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8803,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8804,-122.491895348,37.7517405038,[1],[2],[3],[2],[3],0.0
8805,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8806,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
8807,-122.41739283,37.7909741244,[0],[1],[0],[3],[2],0.0
8808,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8809,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8810,-122.425423929,37.7889945829,[0],[1],[0],[3],[2],0.0
8811,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
8812,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8813,-122.421525851,37.7548527624,[1],[0],[1],[1],[1],0.0
8814,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
8815,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8816,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
8817,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8818,-122.419295456,37.787805224,[0],[1],[0],[3],[2],0.0
8819,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
8820,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8821,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8822,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
8823,-122.505275232,37.7586373584,[1],[2],[3],[2],[3],0.0
8824,-122.440148638,37.7992028074,[0],[1],[0],[3],[2],0.0
8825,-122.415308389,37.7653161356,[1],[0],[1],[1],[1],0.0
8826,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
8827,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8828,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8829,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8830,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8831,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8832,-122.422330464,37.7903690689,[0],[1],[0],[3],[2],0.0
8833,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
8834,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8835,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8836,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
8837,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8838,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
8839,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8840,-122.412483263,37.7706305911,[1],[0],[1],[1],[1],0.0
8841,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
8842,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8843,-122.419404207,37.7925922911,[0],[1],[0],[3],[2],0.0
8844,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8845,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
8846,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8847,-122.416569016,37.7555687969,[1],[0],[1],[1],[1],0.0
8848,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8849,-122.419560995,37.7529592563,[1],[0],[1],[1],[1],0.0
8850,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
8851,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
8852,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
8853,-122.419520368,37.7642289357,[1],[0],[1],[1],[1],0.0
8854,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8855,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8856,-122.421949488,37.7884881521,[0],[1],[0],[3],[2],0.0
8857,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8858,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8859,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8860,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8861,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8862,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
8863,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8864,-122.423976158,37.790160931,[0],[1],[0],[3],[2],0.0
8865,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
8866,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8867,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
8868,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8869,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8870,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
8871,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
8872,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8873,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
8874,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
8875,-122.421319145,37.7894600152,[0],[1],[0],[3],[2],0.0
8876,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8877,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8878,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8879,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8880,-122.41739283,37.7909741244,[0],[1],[0],[3],[2],0.0
8881,-122.421949488,37.7884881521,[0],[1],[0],[3],[2],0.0
8882,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
8883,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8884,-122.418277911,37.7626952876,[1],[0],[1],[1],[1],0.0
8885,-122.421572274,37.7866181601,[0],[1],[0],[3],[2],0.0
8886,-122.417812559,37.7571005796,[1],[0],[1],[1],[1],0.0
8887,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
8888,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
8889,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8890,-122.418415888,37.7626869632,[1],[0],[1],[1],[1],0.0
8891,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8892,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8893,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
8894,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8895,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8896,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
8897,-122.417016664,37.7595460925,[1],[0],[1],[1],[1],0.0
8898,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
8899,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8900,-122.420021471,37.7872807076,[0],[1],[0],[3],[2],0.0
8901,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
8902,-122.492068017,37.7143615499,[1],[2],[2],[4],[4],0.0
8903,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8904,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8905,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8906,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8907,-122.418484652,37.7877245364,[0],[1],[0],[3],[2],0.0
8908,-122.492068017,37.7143615499,[1],[2],[2],[4],[4],0.0
8909,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8910,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8911,-122.420955639,37.7544795195,[1],[0],[1],[1],[1],0.0
8912,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8913,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8914,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8915,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8916,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8917,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8918,-122.417019321,37.7891095539,[0],[1],[0],[3],[2],0.0
8919,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
8920,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
8921,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
8922,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8923,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8924,-122.436724044,37.721435763,[1],[2],[2],[4],[5],0.0
8925,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8926,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
8927,-122.423907411,37.7990497607,[0],[1],[0],[3],[2],0.0
8928,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
8929,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
8930,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8931,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8932,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8933,-122.413285565,37.7638980127,[1],[0],[1],[1],[1],0.0
8934,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8935,-122.417817853,37.7578884408,[1],[0],[1],[1],[1],0.0
8936,-122.466204668,37.7725405392,[1],[2],[3],[2],[3],0.0
8937,-122.422330464,37.7903690689,[0],[1],[0],[3],[2],0.0
8938,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
8939,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8940,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
8941,-122.418108926,37.7594801326,[1],[0],[1],[1],[1],0.0
8942,-122.435218147,37.7998288661,[0],[1],[0],[3],[2],0.0
8943,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8944,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8945,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8946,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
8947,-122.414693065,37.7588955948,[1],[0],[1],[1],[1],0.0
8948,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8949,-122.391648749,37.7362897861,[1],[0],[1],[1],[5],0.0
8950,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8951,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8952,-122.416472035,37.7603453746,[1],[0],[1],[1],[1],0.0
8953,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8954,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8955,-122.436749299,37.7866005733,[0],[1],[0],[3],[2],0.0
8956,-122.421395819,37.7856843389,[0],[1],[0],[3],[2],0.0
8957,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8958,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8959,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8960,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8961,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8962,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8963,-122.418124262,37.7610901241,[1],[0],[1],[1],[1],0.0
8964,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8965,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8966,-122.413756898,37.7605644452,[1],[0],[1],[1],[1],0.0
8967,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8968,-122.509265277,37.7630727687,[1],[2],[3],[2],[3],0.0
8969,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8970,-122.423340547,37.7962454397,[0],[1],[0],[3],[2],0.0
8971,-122.423682814,37.796204621,[0],[1],[0],[3],[2],0.0
8972,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
8973,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
8974,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8975,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8976,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
8977,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
8978,-122.436724044,37.721435763,[1],[2],[2],[4],[5],0.0
8979,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8980,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8981,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
8982,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
8983,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8984,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
8985,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
8986,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8987,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
8988,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
8989,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
8990,-122.41739283,37.7909741244,[0],[1],[0],[3],[2],0.0
8991,-122.41768801,37.7844817572,[0],[1],[0],[3],[2],0.0
8992,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
8993,-122.416235852,37.7849125738,[0],[1],[0],[3],[2],0.0
8994,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8995,-122.421878318,37.7922227149,[0],[1],[0],[3],[2],0.0
8996,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
8997,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
8998,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
8999,-122.412351055,37.7574310535,[1],[0],[1],[1],[1],0.0
9000,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
